,date,value
828,2021-01-13,10692340.512192005
829,2021-01-14,10715918.891666006
830,2021-01-15,10749231.491383005
831,2021-01-18,10791093.15668401
832,2021-01-19,10806721.542328008
833,2021-01-20,10789649.477197004
834,2021-01-21,10796055.489083003
835,2021-01-22,10897265.598203
836,2021-01-25,10919353.388948001
837,2021-01-26,10911897.554638006
838,2021-01-27,10942294.773309005
839,2021-01-28,10929395.683630005
840,2021-01-29,10908147.705723006
841,2021-02-01,10917859.557835007
842,2021-02-02,10953257.011780009
843,2021-02-03,11001327.599616006
844,2021-02-04,11008818.991790008
845,2021-02-05,11057171.235995006
846,2021-02-08,11180820.703018006
847,2021-02-09,11212623.743059007
848,2021-02-10,11309836.729236009
849,2021-02-12,11346147.506505007
850,2021-02-15,11402895.472019006
851,2021-02-16,11433740.319056008
852,2021-02-17,11474067.386138009
853,2021-02-18,11461771.238471007
854,2021-02-19,11458683.307519007
855,2021-02-22,11441862.018335007
856,2021-02-24,11407124.142228007
857,2021-02-25,11430176.801766006
858,2021-02-26,11456738.843533007
859,2021-03-01,11548769.247073006
860,2021-03-02,11550190.21103701
861,2021-03-03,11560054.174218006
862,2021-03-04,11546717.067795007
863,2021-03-05,11572293.672495008
864,2021-03-08,11579352.991717003
865,2021-03-09,11627137.963281004
866,2021-03-10,11691619.449338004
867,2021-03-11,11682262.750952002
868,2021-03-12,11739384.2651
869,2021-03-15,11750950.125192003
870,2021-03-16,11800787.433755003
871,2021-03-17,11859413.560291005
872,2021-03-18,11898878.133566009
873,2021-03-19,11934279.917655006
874,2021-03-22,12060457.004105007
875,2021-03-23,12063671.115242003
876,2021-03-24,12031974.390120003
877,2021-03-25,12092433.003012007
878,2021-03-26,12128434.490664005
879,2021-03-29,12161082.338165004
880,2021-03-30,12196937.54093701
881,2021-03-31,12188601.169616004
882,2021-04-01,12188835.528583001
883,2021-04-02,12173129.215003999
884,2021-04-05,12192327.745591002
885,2021-04-06,12167520.005250005
886,2021-04-07,12198100.295364005
887,2021-04-08,12205617.87008501
888,2021-04-09,12215536.870914005
889,2021-04-12,12213124.464892007
890,2021-04-13,12170788.309355007
891,2021-04-14,12172799.896137005
892,2021-04-15,12181622.543477004
893,2021-04-16,12184080.555581003
894,2021-04-19,12206889.345179003
895,2021-04-20,12188665.045922006
896,2021-04-21,12151266.045594009
897,2021-04-22,12143782.651031006
898,2021-04-23,12126814.829389006
899,2021-04-26,12127903.381139008
900,2021-04-27,12128861.696034005
901,2021-04-28,12130988.663210005
902,2021-04-30,12144828.095816005
903,2021-05-06,12170207.904301006
904,2021-05-07,12190306.922289008
905,2021-05-10,12164124.19995901
906,2021-05-11,12103280.02491501
907,2021-05-12,12055985.03084701
908,2021-05-13,12022920.323483007
909,2021-05-14,12163224.118404003
910,2021-05-17,12150496.975703
911,2021-05-18,12171964.552554004
912,2021-05-19,12180465.168063005
913,2021-05-20,12150700.826945007
914,2021-05-21,12187381.858693007
915,2021-05-24,12217100.825786006
916,2021-05-25,12226254.858123008
917,2021-05-26,12250787.558609007
918,2021-05-27,12229289.945013007
919,2021-05-28,12272599.855680011
920,2021-05-31,12236426.517587008
921,2021-06-01,12237735.861683011
922,2021-06-02,12252132.212772012
923,2021-06-03,12266191.814214014
924,2021-06-04,12267767.391509011
925,2021-06-07,12303292.680547016
926,2021-06-08,12304954.767629012
927,2021-06-09,12295338.33059301
928,2021-06-10,12303579.140158013
929,2021-06-11,12315862.343241012
930,2021-06-14,12330512.062643014
931,2021-06-15,12336729.685079016
932,2021-06-16,12335732.596144013
933,2021-06-17,12330523.00446801
934,2021-06-18,12302339.86912501
935,2021-06-21,12281508.690635016
936,2021-06-22,12294298.15292801
937,2021-06-23,12301320.394625014
938,2021-06-24,12279270.04255101
939,2021-06-25,12298786.219988013
940,2021-06-28,12306234.370701015
941,2021-06-29,12310205.590807013
942,2021-06-30,12303666.47290502
943,2021-07-01,12308406.121590018
944,2021-07-02,12312141.66468802
945,2021-07-05,12321521.170938019
946,2021-07-06,12316363.15267402
947,2021-07-07,12293895.396422023
948,2021-07-08,12258504.16173802
949,2021-07-09,12226974.393908015
950,2021-07-12,12226226.379279014
951,2021-07-13,12231490.748094015
952,2021-07-14,12247053.825978018
953,2021-07-15,12222397.24996702
954,2021-07-16,12206477.192077022
955,2021-07-19,12193038.106875021
956,2021-07-20,12136603.450987015
957,2021-07-21,12137984.170191016
958,2021-07-26,12147684.591829017
959,2021-07-27,12160323.143988013
960,2021-07-28,12166643.409253014
961,2021-07-29,12154234.24901201
962,2021-07-30,12151208.861175008
963,2021-08-02,12147193.270222008
964,2021-08-03,12164442.809873007
965,2021-08-04,12182254.54720001
966,2021-08-05,12188398.833114006
967,2021-08-06,12204783.569558002
968,2021-08-10,12206052.578498004
969,2021-08-11,12227108.405073004
970,2021-08-12,12193308.762394005
971,2021-08-13,12191376.679250007
972,2021-08-16,12209616.858870007
973,2021-08-17,12198079.613003008
974,2021-08-18,12151635.931106003
975,2021-08-19,12163710.138780003
976,2021-08-20,12139030.173891008
977,2021-08-23,12139104.56321001
978,2021-08-24,12154497.36364901
979,2021-08-25,12177761.164439013
980,2021-08-26,12189520.50008901
981,2021-08-27,12201510.13312601
982,2021-08-30,12234505.361064017
983,2021-08-31,12274286.593213018
984,2021-09-01,12343625.543346014
985,2021-09-02,12404525.410215015
986,2021-09-03,12457699.635312011
987,2021-09-06,12542827.450991014
988,2021-09-07,12570555.504919011
989,2021-09-08,12610619.369298015
990,2021-09-09,12614794.207290009
991,2021-09-10,12652796.322054008
992,2021-09-13,12656557.37115701
993,2021-09-14,12670906.666087007
994,2021-09-15,12676019.751894007
995,2021-09-16,12658891.939192006
996,2021-09-17,12714092.36295901
997,2021-09-21,12650926.32631001
998,2021-09-22,12622210.654070003
999,2021-09-24,12681216.006219005
1000,2021-09-27,12682169.649354007
1001,2021-09-28,12695396.66220801
1002,2021-09-29,12696221.489298008
1003,2021-09-30,12683834.263553012
1004,2021-10-01,12659913.95951201
1005,2021-10-04,12665094.838112012
1006,2021-10-05,12655526.988811007
1007,2021-10-06,12641463.20723801
1008,2021-10-07,12651899.12847401
1009,2021-10-08,12650311.135473015
1010,2021-10-11,12673406.958976008
1011,2021-10-12,12704624.40704801
1012,2021-10-13,12717198.565203007
1013,2021-10-14,12724207.035013009
1014,2021-10-15,12727729.660297006
1015,2021-10-18,12730515.385747008
1016,2021-10-19,12718907.556256007
1017,2021-10-20,12751167.196349012
1018,2021-10-21,12732424.63354801
1019,2021-10-22,12714603.25108601
1020,2021-10-25,12739135.915718013
1021,2021-10-26,12856325.625843015
1022,2021-10-27,12831448.382090015
1023,2021-10-28,12790385.095220016
1024,2021-10-29,12818464.680744011
1025,2021-11-01,12869255.536836017
1026,2021-11-02,12883667.761702016
1027,2021-11-04,12914064.175966017
1028,2021-11-05,12892505.519325016
1029,2021-11-08,12866703.786809016
1030,2021-11-09,12836762.60886602
1031,2021-11-10,12800471.95708702
1032,2021-11-11,12816154.684891019
1033,2021-11-12,12859855.078171015
1034,2021-11-15,12857938.073963016
1035,2021-11-16,12833916.45778202
1036,2021-11-17,12813046.178927014
1037,2021-11-18,12764905.041873014
1038,2021-11-19,12753093.133693019
1039,2021-11-22,12758978.59734202
1040,2021-11-24,12842918.55194802
1041,2021-11-25,12831659.24191402
1042,2021-11-26,12805869.74540502
1043,2021-11-29,12710992.98163502
1044,2021-11-30,12725204.793964019
1045,2021-12-01,12726669.707362017
1046,2021-12-02,12637106.270750014
1047,2021-12-03,12648919.451434014
1048,2021-12-06,12653187.754367014
1049,2021-12-07,12672734.31793701
1050,2021-12-08,12660650.308867006
1051,2021-12-09,12654328.813881006
1052,2021-12-10,12615057.548791008
1053,2021-12-13,12620501.77958501
1054,2021-12-14,12616583.510904007
1055,2021-12-15,12610488.595252013
1056,2021-12-16,12626906.798990011
1057,2021-12-17,12717890.249489015
1058,2021-12-20,12693125.685810013
1059,2021-12-21,12667616.785898013
1060,2021-12-22,12664706.806693016
1061,2021-12-23,12699530.036142021
1062,2021-12-24,12751686.748227019
1063,2021-12-27,12741802.65975602
1064,2021-12-28,12732186.566428019
1065,2021-12-29,12742221.353376014
1066,2021-12-30,12751640.553907024
1067,2022-01-04,12783873.22846502
1068,2022-01-05,12804576.393984022
1069,2022-01-06,12805874.495649021
1070,2022-01-07,12811221.02684602
1071,2022-01-11,12863186.789245019
1072,2022-01-12,12881018.671121016
1073,2022-01-13,12887858.655297011
1074,2022-01-14,12932800.37382501
1075,2022-01-17,12938865.55370501
1076,2022-01-18,12957069.459611015
1077,2022-01-19,12906204.897591019
1078,2022-01-20,12923107.980729016
1079,2022-01-21,12909014.97382402
1080,2022-01-24,12906454.681983018
1081,2022-01-25,12901878.150616013
1082,2022-01-26,12864006.550148014
1083,2022-01-27,12844705.189180009
1084,2022-01-28,12852435.661317011
1085,2022-01-31,12874789.371027013
1086,2022-02-01,12903592.001672016
1087,2022-02-02,12949202.368360015
1088,2022-02-03,12932644.68226901
1089,2022-02-04,12936692.247709017
1090,2022-02-07,12946468.067440016
1091,2022-02-08,12957404.795527017
1092,2022-02-09,12953158.480409015
1093,2022-02-10,12978781.925644012
1094,2022-02-14,12956065.02634301
1095,2022-02-15,12902671.69400201
1096,2022-02-16,12907133.02495701
1097,2022-02-17,12955238.678301012
1098,2022-02-18,12959646.91655601
1099,2022-02-21,12944839.31805901
1100,2022-02-22,12900230.853970014
1101,2022-02-24,12901247.013119014
1102,2022-02-25,12911177.460470015
1103,2022-02-28,12921392.567646015
1104,2022-03-01,12919861.51639401
1105,2022-03-02,12902816.852688009
1106,2022-03-03,12933871.171434013
1107,2022-03-04,12891994.375998009
1108,2022-03-07,12804163.676114012
1109,2022-03-08,12762607.071621012
1110,2022-03-09,12724242.887996014
1111,2022-03-10,12725678.649278015
1112,2022-03-11,12688978.520411015
1113,2022-03-14,12663802.487811014
1114,2022-03-15,12728757.291408017
1115,2022-03-16,12724451.566984015
1116,2022-03-17,12739409.713919016
1117,2022-03-18,12796445.87516101
1118,2022-03-22,12852724.728748012
1119,2022-03-23,12985107.670215013
1120,2022-03-24,13020113.971745012
1121,2022-03-25,13052346.029089017
1122,2022-03-28,13053748.125958016
1123,2022-03-29,13110744.17577501
1124,2022-03-30,13160371.951072015
1125,2022-03-31,13172126.541231018
1126,2022-04-01,13203040.371754011
1127,2022-04-04,13243099.030907016
1128,2022-04-05,13252161.626872016
1129,2022-04-06,13230231.015630016
1130,2022-04-07,13161412.930985015
1131,2022-04-08,13179699.39140802
1132,2022-04-11,13108462.777342014
1133,2022-04-12,13085770.051572016
1134,2022-04-13,13093029.834395016
1135,2022-04-14,13130997.17356602
1136,2022-04-15,13123495.210893018
1137,2022-04-18,13118059.49476102
1138,2022-04-19,13150487.859866016
1139,2022-04-20,13160729.453506013
1140,2022-04-21,13189808.098610017
1141,2022-04-22,13157309.298683014
1142,2022-04-25,13136833.311765013
1143,2022-04-26,13114608.094537012
1144,2022-04-27,13066565.406637015
1145,2022-04-28,13104812.963815013
1146,2022-05-02,13107085.081198014
1147,2022-05-06,13126186.764033014
1148,2022-05-09,13112615.232021013
1149,2022-05-10,13084169.566410013
1150,2022-05-11,13078861.866727011
1151,2022-05-12,13056981.18837001
1152,2022-05-13,13019911.633099012
1153,2022-05-16,13016382.495595012
1154,2022-05-17,12996549.315650018
1155,2022-05-18,13073105.314704014
1156,2022-05-19,13051354.379110014
1157,2022-05-20,13076918.80419301
1158,2022-05-23,13111375.118227012
1159,2022-05-24,13063422.94976101
1160,2022-05-25,13093838.564675005
1161,2022-05-26,13089220.565156005
1162,2022-05-27,13090989.586340006
1163,2022-05-30,13147335.73259101
1164,2022-05-31,13128470.59273101
1165,2022-06-01,13199331.882640006
1166,2022-06-02,13183013.207123011
1167,2022-06-03,13236284.331552014
1168,2022-06-06,13260334.612538012
1169,2022-06-07,13254941.24313801
1170,2022-06-08,13332656.904592011
1171,2022-06-09,13334876.52689101
1172,2022-06-10,13339600.070372013
1173,2022-06-13,13291606.31649701
1174,2022-06-14,13258414.173583014
1175,2022-06-15,13211904.549021015
1176,2022-06-16,13152401.850712016
1177,2022-06-17,13129718.564254014
1178,2022-06-20,13077168.24607101
1179,2022-06-21,13083705.41603001
1180,2022-06-22,13059776.451285012
1181,2022-06-23,13139591.775211012
1182,2022-06-24,13218318.411691014
1183,2022-06-27,13290544.240689015
1184,2022-06-28,13274201.307906011
1185,2022-06-29,13279536.605593013
1186,2022-06-30,13227971.831628012
1187,2022-07-01,13204612.549646012
1188,2022-07-04,13200670.007113012
1189,2022-07-05,13202178.659020016
1190,2022-07-06,13193457.575903011
1191,2022-07-07,13177732.29563901
1192,2022-07-08,13217863.430089006
1193,2022-07-11,13258383.078875009
1194,2022-07-12,13227505.26824201
1195,2022-07-13,13222473.804230006
1196,2022-07-14,13230672.54460301
1197,2022-07-15,13217368.254848009
1198,2022-07-19,13227055.001939015
1199,2022-07-20,13325509.762372015
1200,2022-07-21,13356447.182150017
1201,2022-07-22,13360536.032516014
1202,2022-07-25,13374417.725368012
1203,2022-07-26,13389718.600515015
1204,2022-07-27,13405460.735281017
1205,2022-07-28,13415327.891716016
1206,2022-07-29,13434679.026091015
1207,2022-08-01,13455142.236301014
1208,2022-08-02,13444577.752838012
1209,2022-08-03,13456816.54810101
1210,2022-08-04,13443165.510094013
1211,2022-08-05,13507253.928802015
1212,2022-08-08,13495059.290711017
1213,2022-08-09,13487194.975928018
1214,2022-08-10,13480239.282639021
1215,2022-08-12,13541993.195260014
1216,2022-08-15,13609251.933889015
1217,2022-08-16,13611724.809898015
1218,2022-08-17,13637685.004203014
1219,2022-08-18,13663883.868318016
1220,2022-08-19,13671716.662892014
1221,2022-08-22,13690658.280887013
1222,2022-08-23,13662416.273916014
1223,2022-08-24,13680229.586492013
1224,2022-08-25,13719137.383828012
1225,2022-08-26,13735876.26626001
1226,2022-08-29,13762370.254133007
1227,2022-08-30,13771071.411316007
1228,2022-08-31,13767321.707965005
1229,2022-09-01,13792652.37557501
1230,2022-09-02,13775796.41485701
1231,2022-09-05,13776041.595039014
1232,2022-09-06,13771659.549117018
1233,2022-09-07,13735521.071302015
1234,2022-09-08,13762364.320112014
1235,2022-09-09,13817506.069295019
1236,2022-09-12,13842081.702323016
1237,2022-09-13,13894382.403237015
1238,2022-09-14,13881923.551931016
1239,2022-09-15,13876898.705541017
1240,2022-09-16,13841138.375955017
1241,2022-09-20,13816309.544576013
1242,2022-09-21,13795728.571315017
1243,2022-09-22,13776908.610321017
1244,2022-09-26,13705943.503866013
1245,2022-09-27,13692464.539673014
1246,2022-09-28,13576094.289691014
1247,2022-09-29,13595385.50591202
1248,2022-09-30,13579410.33394002
1249,2022-10-03,13619021.457183016
1250,2022-10-04,13677980.215936016
1251,2022-10-05,13700217.353849014
1252,2022-10-06,13746265.274980016
1253,2022-10-07,13740452.196046015
1254,2022-10-11,13571300.412120018
1255,2022-10-12,13465407.326083018
1256,2022-10-13,13439755.03518002
1257,2022-10-14,13470888.53773801
1258,2022-10-17,13447245.526309015
1259,2022-10-18,13492849.239717012
1260,2022-10-19,13519337.082749013
1261,2022-10-20,13518515.052618016
1262,2022-10-21,13515185.785589019
1263,2022-10-24,13541612.076885018
1264,2022-10-25,13594598.074606022
1265,2022-10-26,13588381.066950023
1266,2022-10-27,13577184.09874702
1267,2022-10-28,13562023.578388017
1268,2022-10-31,13554565.391775014
1269,2022-11-01,13562692.659907011
1270,2022-11-02,13552082.442025011
1271,2022-11-04,13535452.442911012
1272,2022-11-07,13552352.783616016
1273,2022-11-08,13590488.24944501
1274,2022-11-09,13643506.172463011
1275,2022-11-10,13673036.184318013
1276,2022-11-11,13696945.141853012
1277,2022-11-14,13630601.98385101
1278,2022-11-15,13655488.305749008
1279,2022-11-16,13621247.006620007
1280,2022-11-17,13626986.859713012
1281,2022-11-18,13662216.33526701
1282,2022-11-21,13682623.394788006
1283,2022-11-22,13727958.574661007
1284,2022-11-24,13868688.605301008
1285,2022-11-25,13902124.237342011
1286,2022-11-28,13932560.360286007
1287,2022-11-29,13965759.529824005
1288,2022-11-30,13969870.613747008
1289,2022-12-01,13994635.854648009
1290,2022-12-02,13973577.043414012
1291,2022-12-05,13941850.788269011
1292,2022-12-06,13916643.567076012
1293,2022-12-07,13910365.106817009
1294,2022-12-08,13906520.116416013
1295,2022-12-09,13911665.951313013
1296,2022-12-12,13908131.015133008
1297,2022-12-13,13908129.144259008
1298,2022-12-14,13926019.595842008
1299,2022-12-15,13966953.295031006
1300,2022-12-16,13949007.753622012
1301,2022-12-19,13914276.258203013
1302,2022-12-20,13836200.246864013
1303,2022-12-21,13845471.43284201
1304,2022-12-22,13849621.76619701
1305,2022-12-23,13815780.96783101
1306,2022-12-26,13787917.249282012
1307,2022-12-27,13789609.362433013
1308,2022-12-28,13791028.69080101
1309,2022-12-29,13744519.15972401
1310,2022-12-30,13746997.272955006
1311,2023-01-04,13684710.381718004
1312,2023-01-05,13666887.920790005
1313,2023-01-06,13662001.042318005
1314,2023-01-10,13660344.375579005
1315,2023-01-11,13648044.399087008
1316,2023-01-12,13623026.521799006
1317,2023-01-13,13585806.730564006
1318,2023-01-16,13566184.234201003
1319,2023-01-17,13564086.734484006
1320,2023-01-18,13579739.155103004
1321,2023-01-19,13577866.957069006
1322,2023-01-20,13584067.268805007
1323,2023-01-23,13581330.286028005
1324,2023-01-24,13632403.638406005
1325,2023-01-25,13655811.896365007
1326,2023-01-26,13703881.184468005
1327,2023-01-27,13717942.160328006
1328,2023-01-30,13717618.79078801
1329,2023-01-31,13742065.396131005
1330,2023-02-01,13769170.726185007
1331,2023-02-02,13789306.206968006
1332,2023-02-03,13784079.376707008
1333,2023-02-06,13814961.852772009
1334,2023-02-07,13830220.49685201
1335,2023-02-08,13832268.143206013
1336,2023-02-09,13818202.523416016
1337,2023-02-10,13813320.687564015
1338,2023-02-13,13813175.086158017
1339,2023-02-14,13814393.106335018
1340,2023-02-15,13877868.54232602
1341,2023-02-16,13899391.220147014
1342,2023-02-17,13920053.179745013
1343,2023-02-20,13974608.234774014
1344,2023-02-21,13974455.212071018
1345,2023-02-22,13985243.262392014
1346,2023-02-24,13998753.374724014
1347,2023-02-27,13997160.643366015
1348,2023-02-28,14000304.60995901
1349,2023-03-01,14026681.409504013
1350,2023-03-02,14020061.534124013
1351,2023-03-03,14041434.321746014
1352,2023-03-06,14057510.617311016
1353,2023-03-07,14082144.159870014
1354,2023-03-08,14079916.859055009
1355,2023-03-09,14121711.754373014
1356,2023-03-10,14132000.898048015
1357,2023-03-13,14129445.046057016
1358,2023-03-14,14092832.484056013
1359,2023-03-15,14085586.127968015
1360,2023-03-16,14064753.50840401
1361,2023-03-17,14086838.430654012
1362,2023-03-20,14055432.552715013
1363,2023-03-22,14030174.775813017
1364,2023-03-23,14045123.069391012
1365,2023-03-24,14040848.485771019
1366,2023-03-27,14028733.282649016
1367,2023-03-28,14030074.956449017
1368,2023-03-29,14073182.044143014
1369,2023-03-30,14124935.165413015
1370,2023-03-31,14128170.084865015
1371,2023-04-03,14160086.711931016
1372,2023-04-04,14183817.092768019
1373,2023-04-05,14139968.152661024
1374,2023-04-06,14114197.32105802
1375,2023-04-07,14101474.931087017
1376,2023-04-10,14087837.27244602
1377,2023-04-11,14104009.513981022
1378,2023-04-12,14113824.03124302
1379,2023-04-13,14115635.828226019
1380,2023-04-14,14114395.534658017
1381,2023-04-17,14156933.632972024
1382,2023-04-18,14203702.071327027
1383,2023-04-19,14224629.911752028
1384,2023-04-20,14251253.836132025
1385,2023-04-21,14246556.911007028
1386,2023-04-24,14263484.90820203
1387,2023-04-25,14278014.73085703
1388,2023-04-26,14270598.596494026
1389,2023-04-27,14261508.187410025
1390,2023-04-28,14288076.43835103
1391,2023-05-01,14298923.891455028
1392,2023-05-02,14319787.83704103
1393,2023-05-08,14319578.832484031
1394,2023-05-09,14363330.206631027
1395,2023-05-10,14360871.385520026
1396,2023-05-11,14378319.38747203
1397,2023-05-12,14397708.626024023
1398,2023-05-15,14474039.344597021
1399,2023-05-16,14461460.386233017
1400,2023-05-17,14475707.992633019
1401,2023-05-18,14472048.353925018
1402,2023-05-19,14484074.664748019
1403,2023-05-22,14532519.73737502
1404,2023-05-23,14538600.018024018
1405,2023-05-24,14629065.38674902
1406,2023-05-25,14624403.661736019
1407,2023-05-26,14642377.789359024
1408,2023-05-29,14652186.875270022
1409,2023-05-30,14596045.960879026
1410,2023-05-31,14574629.080042021
1411,2023-06-01,14573495.486593025
1412,2023-06-02,14571549.283433022
1413,2023-06-05,14622087.99440902
1414,2023-06-06,14659186.715512019
1415,2023-06-07,14674620.75866102
1416,2023-06-08,14674075.986077018
1417,2023-06-09,14729651.374066018
1418,2023-06-12,14746879.864853019
1419,2023-06-13,14760273.67023002
1420,2023-06-14,14798399.302624023
1421,2023-06-15,14804775.391486023
1422,2023-06-16,14812403.306289025
1423,2023-06-19,14826993.555331027
1424,2023-06-20,14809549.177239025
1425,2023-06-21,14840748.712858025
1426,2023-06-22,14865836.869386027
1427,2023-06-23,14998577.384331029
1428,2023-06-26,15012186.814361025
1429,2023-06-27,15033656.011242028
1430,2023-06-28,15143682.494909028
1431,2023-06-29,15091768.974965027
1432,2023-06-30,15071461.839919029
1433,2023-07-03,15127430.801198028
1434,2023-07-04,15098601.288736029
1435,2023-07-05,15162503.963527033
1436,2023-07-06,15169593.129690029
1437,2023-07-07,15152104.82594503
1438,2023-07-10,15155676.76034803
1439,2023-07-11,15159370.145199027
1440,2023-07-12,15122967.497122027
1441,2023-07-13,15146597.025730027
1442,2023-07-14,15159705.261777023
1443,2023-07-18,15153869.388942027
1444,2023-07-19,15178990.72392103
1445,2023-07-20,15190033.436849028
1446,2023-07-21,15201291.909043025
1447,2023-07-24,15209791.843524026
1448,2023-07-25,15192156.21391502
1449,2023-07-26,15199148.514525022
1450,2023-07-27,15212124.233144023
1451,2023-07-28,15253948.817776026
1452,2023-07-31,15231788.966903022
1453,2023-08-01,15267940.519404018
1454,2023-08-02,15231852.484457018
1455,2023-08-03,15218523.01068002
1456,2023-08-04,15213606.825151028
1457,2023-08-07,15214599.156347025
1458,2023-08-08,15214009.711075021
1459,2023-08-09,15275099.632223021
1460,2023-08-10,15323137.71635502
1461,2023-08-14,15341547.547735024
1462,2023-08-15,15335235.248180026
1463,2023-08-16,15315339.152791027
1464,2023-08-17,15283007.06629803
1465,2023-08-18,15313402.175239028
1466,2023-08-21,15301702.435920032
1467,2023-08-22,15325803.898299033
1468,2023-08-23,15342015.993264033
1469,2023-08-24,15356102.115323035
1470,2023-08-25,15343814.377033034
1471,2023-08-28,15393329.299895033
1472,2023-08-29,15410402.440007031
1473,2023-08-30,15423507.222765034
1474,2023-08-31,15463100.249407038
1475,2023-09-01,15508414.910254039
1476,2023-09-04,15603829.361325035
1477,2023-09-05,15653749.080480035
1478,2023-09-06,15674676.064288035
1479,2023-09-07,15687189.547711033
1480,2023-09-08,15695335.375618035
1481,2023-09-11,15699454.70671504
1482,2023-09-12,15684646.454419035
1483,2023-09-13,15707031.068734037
1484,2023-09-14,15738956.446828034
1485,2023-09-15,15797713.413250033
1486,2023-09-19,15811939.598789034
1487,2023-09-20,15824674.486309033
1488,2023-09-21,15848304.001795031
1489,2023-09-22,15855771.257424038
1490,2023-09-25,15889832.567172034
1491,2023-09-26,15865821.429418033
1492,2023-09-27,15921737.983763034
1493,2023-09-28,15914005.249426035
1494,2023-09-29,15864558.849861035
1495,2023-10-02,15861105.420411037
1496,2023-10-03,15868581.452450035
1497,2023-10-04,15815379.855877029
1498,2023-10-05,15806747.887674028
1499,2023-10-06,15801010.883622028
1500,2023-10-10,15839777.237472028
1501,2023-10-11,15837491.985652028
1502,2023-10-12,15873583.871229028
1503,2023-10-13,15876653.54887903
1504,2023-10-16,15845215.54854703
1505,2023-10-17,15822243.28227703
1506,2023-10-18,15792180.553998029
1507,2023-10-19,15715891.341858026
1508,2023-10-20,15673937.181600025
1509,2023-10-23,15626654.752920022
1510,2023-10-24,15632426.391976023
1511,2023-10-25,15612787.194035023
1512,2023-10-26,15590642.903251028
1513,2023-10-27,15575504.536319025
1514,2023-10-30,15584835.034486024
1515,2023-10-31,15627384.380634027
1516,2023-11-01,15666733.125348026
1517,2023-11-02,15708002.853965024
1518,2023-11-06,15759160.028259024
1519,2023-11-07,15741521.352313025
1520,2023-11-08,15750552.056378027
1521,2023-11-09,15718709.90705503
1522,2023-11-10,15752213.198496027
1523,2023-11-13,15775052.205432026
1524,2023-11-14,15775626.162767025
1525,2023-11-15,15793000.679466024
1526,2023-11-16,15782019.906817023
1527,2023-11-17,15795848.633574022
1528,2023-11-20,15809513.392154023
1529,2023-11-21,15818721.072556023
1530,2023-11-22,15808656.569440024
1531,2023-11-24,15829500.336773023
1532,2023-11-27,15818773.929465024
1533,2023-11-28,15803250.593538024
1534,2023-11-29,15791480.972450024
1535,2023-11-30,15807794.273561023
1536,2023-12-01,15851380.32681702
1537,2023-12-04,15904093.77487102
1538,2023-12-05,15954741.431745019
1539,2023-12-06,15979171.732341021
1540,2023-12-07,15960433.841830023
1541,2023-12-08,15931710.740220021
1542,2023-12-11,15934536.122818021
1543,2023-12-12,15923606.493116023
1544,2023-12-13,15926647.030426022
1545,2023-12-14,15905614.104241023
1546,2023-12-15,15894714.468029022
1547,2023-12-18,15888233.23375302
1548,2023-12-19,15878658.02072502
1549,2023-12-20,15866495.770140018
1550,2023-12-21,15846863.31210102
1551,2023-12-22,15853285.270986019
1552,2023-12-25,15873775.71584002
1553,2023-12-26,15880747.174725017
1554,2023-12-27,15858361.755095018
1555,2023-12-28,15856274.769945018
1556,2023-12-29,15875138.915825019
1557,2024-01-04,15924453.633175021
1558,2024-01-05,15949722.43534502
1559,2024-01-09,15916203.258677019
1560,2024-01-10,15956516.320329022
1561,2024-01-11,16046021.65141302
1562,2024-01-12,16213503.888733018
1563,2024-01-15,16273103.432102017
1564,2024-01-16,16267508.301426018
1565,2024-01-17,16299744.207083018
1566,2024-01-18,16292874.638803018
1567,2024-01-19,16262761.943402017
1568,2024-01-22,16362344.297723018
1569,2024-01-23,16379513.990504017
1570,2024-01-24,16391892.16686002
1571,2024-01-25,16374625.856708016
1572,2024-01-26,16360582.96157902
1573,2024-01-29,16390194.207389018
1574,2024-01-30,16392113.287249018
1575,2024-01-31,16427098.200059017
1576,2024-02-01,16435315.110169016
1577,2024-02-02,16489664.667449018
1578,2024-02-05,16519088.025394017
1579,2024-02-06,16502503.226549016
1580,2024-02-07,16505163.810549019
1581,2024-02-08,16502584.30247902
1582,2024-02-09,16528022.038099023
1583,2024-02-13,16480076.250609022
1584,2024-02-14,16453186.52620802
1585,2024-02-15,16474370.26379802
1586,2024-02-16,16471716.30212202
1587,2024-02-19,16484083.239228021
1588,2024-02-20,16505449.436984021
1589,2024-02-21,16469755.488974022
1590,2024-02-22,16495372.26589702
1591,2024-02-26,16528215.66504702
1592,2024-02-27,16587377.111447018
1593,2024-02-28,16624573.48016702
1594,2024-02-29,16667554.321547018
1595,2024-03-01,16671798.241447017
1596,2024-03-04,16793673.531117015
1597,2024-03-05,16783607.315727014
1598,2024-03-06,16770497.571357016
