,date,value
163,2018-04-16,10892714.395600006
164,2018-04-17,10913120.998000007
165,2018-04-18,10995745.998000007
166,2018-04-19,11016661.388400007
167,2018-04-20,11077689.565100007
168,2018-04-23,11084508.738300007
169,2018-04-24,11113252.805000007
170,2018-04-25,11119011.969400007
171,2018-04-26,11115295.033700006
172,2018-04-27,11074229.014000008
173,2018-05-01,11058184.459800007
174,2018-05-02,11062279.875100007
175,2018-05-07,11044561.539100006
176,2018-05-08,11056109.717900008
177,2018-05-09,11115975.890800007
178,2018-05-10,11090118.720300008
179,2018-05-11,11088421.162900006
180,2018-05-14,11112079.410600007
181,2018-05-15,11218930.852700006
182,2018-05-16,11218930.852700006
183,2018-05-17,11233039.235600006
184,2018-05-18,11262911.408100005
185,2018-05-21,11308341.764600007
186,2018-05-22,11334616.631900007
187,2018-05-23,11351395.631900007
188,2018-05-24,11351395.631900007
189,2018-05-25,11352731.942100007
190,2018-05-28,11296705.176900007
191,2018-05-29,11331687.190100007
192,2018-05-30,11321585.708300006
193,2018-05-31,11313108.199900007
194,2018-06-01,11313108.199900007
195,2018-06-04,11279971.897800006
196,2018-06-05,11278226.868000006
197,2018-06-06,11257055.847900007
198,2018-06-07,11267480.226200007
199,2018-06-08,11279747.880800007
200,2018-06-11,11283223.320000006
201,2018-06-12,11316205.652500007
202,2018-06-13,11328943.852600006
203,2018-06-14,11330827.109700006
204,2018-06-15,11308919.497000005
205,2018-06-18,11274736.687500006
206,2018-06-19,11274736.687500006
207,2018-06-20,11246483.885900006
208,2018-06-21,11264140.308600007
209,2018-06-22,11264629.473700006
210,2018-06-25,11264629.473700006
211,2018-06-26,11206204.154100006
212,2018-06-27,11236477.154100006
213,2018-06-28,11217175.569700006
214,2018-06-29,11206617.270900005
215,2018-07-02,11194338.190900005
216,2018-07-03,11181268.837200006
217,2018-07-04,11181268.837200006
218,2018-07-05,11181268.837200006
219,2018-07-06,11082528.020100005
220,2018-07-09,11018012.146400006
221,2018-07-10,11018012.146400006
222,2018-07-11,10976877.361100007
223,2018-07-12,10976877.361100007
224,2018-07-13,10986765.207700007
225,2018-07-17,11000761.195700005
226,2018-07-18,11019378.448400006
227,2018-07-19,11057167.882200006
228,2018-07-20,11079753.048900006
229,2018-07-23,11079753.048900006
230,2018-07-24,11085346.262300007
231,2018-07-25,11088119.253500007
232,2018-07-26,11103375.745700005
233,2018-07-27,11126466.689500006
234,2018-07-30,11125609.567800006
235,2018-07-31,11154988.106100006
236,2018-08-01,11166192.997200007
237,2018-08-02,11166192.997200007
238,2018-08-03,11166192.997200007
239,2018-08-06,11164455.997200007
240,2018-08-07,11146744.415400006
241,2018-08-08,11146744.415400006
242,2018-08-09,11173656.685200006
243,2018-08-10,11173656.685200006
244,2018-08-13,11173656.685200006
245,2018-08-14,11112804.867700007
246,2018-08-15,11049164.878600005
247,2018-08-16,11049164.878600005
248,2018-08-17,11041612.229300007
249,2018-08-20,11050040.394900005
250,2018-08-21,11060069.572200006
251,2018-08-22,11048165.168500006
252,2018-08-23,11045577.368500005
253,2018-08-24,11066762.545200007
254,2018-08-27,11101602.468600007
255,2018-08-28,11109820.578600006
256,2018-08-29,11114190.872900005
257,2018-08-30,11123389.646400006
258,2018-08-31,11153918.366000006
259,2018-09-03,11153898.691000007
260,2018-09-04,11095100.188000007
261,2018-09-05,11103547.996300006
262,2018-09-06,11103547.996300006
263,2018-09-07,11103547.996300006
264,2018-09-10,11095481.591100007
265,2018-09-11,11080562.933700006
266,2018-09-12,11022596.740600007
267,2018-09-13,10996397.094100006
268,2018-09-14,11020527.486000007
269,2018-09-18,11047108.760100007
270,2018-09-19,11075291.124500006
271,2018-09-20,11105772.989300007
272,2018-09-21,11105772.989300007
273,2018-09-25,11084668.937600007
274,2018-09-26,11134843.912000006
275,2018-09-27,11134843.912000006
276,2018-09-28,11152907.317800006
277,2018-10-01,11247031.491200007
278,2018-10-02,11253885.571300007
279,2018-10-03,11271343.539300008
280,2018-10-04,11325693.611300007
281,2018-10-05,11325693.611300007
282,2018-10-09,11325693.611300007
